user_id,action_name,negative_type,positive_label,pattern_id,reason
user_000590,大样本非周期_short_burst_0271,short_burst,0,large_periodic_negative_0271,should_not_be_periodic
user_001470,大样本非周期_random_intervals_0272,random_intervals,0,large_periodic_negative_0272,should_not_be_periodic
user_001893,大样本非周期_single_cycle_0273,single_cycle,0,large_periodic_negative_0273,should_not_be_periodic
user_000893,大样本非周期_stale_periodic_0274,stale_periodic,0,large_periodic_negative_0274,should_not_be_periodic
user_000894,大样本非周期_two_occurrences_0275,two_occurrences,0,large_periodic_negative_0275,should_not_be_periodic
user_001023,大样本非周期_short_burst_0276,short_burst,0,large_periodic_negative_0276,should_not_be_periodic
user_001249,大样本非周期_random_intervals_0277,random_intervals,0,large_periodic_negative_0277,should_not_be_periodic
user_001110,大样本非周期_single_cycle_0278,single_cycle,0,large_periodic_negative_0278,should_not_be_periodic
user_000929,大样本非周期_stale_periodic_0279,stale_periodic,0,large_periodic_negative_0279,should_not_be_periodic
user_000920,大样本非周期_two_occurrences_0280,two_occurrences,0,large_periodic_negative_0280,should_not_be_periodic
user_000086,大样本非周期_short_burst_0281,short_burst,0,large_periodic_negative_0281,should_not_be_periodic
user_000967,大样本非周期_random_intervals_0282,random_intervals,0,large_periodic_negative_0282,should_not_be_periodic
user_000917,大样本非周期_single_cycle_0283,single_cycle,0,large_periodic_negative_0283,should_not_be_periodic
user_000476,大样本非周期_stale_periodic_0284,stale_periodic,0,large_periodic_negative_0284,should_not_be_periodic
user_001803,大样本非周期_two_occurrences_0285,two_occurrences,0,large_periodic_negative_0285,should_not_be_periodic
user_001429,大样本非周期_short_burst_0286,short_burst,0,large_periodic_negative_0286,should_not_be_periodic
user_001015,大样本非周期_random_intervals_0287,random_intervals,0,large_periodic_negative_0287,should_not_be_periodic
user_000737,大样本非周期_single_cycle_0288,single_cycle,0,large_periodic_negative_0288,should_not_be_periodic
user_001813,大样本非周期_stale_periodic_0289,stale_periodic,0,large_periodic_negative_0289,should_not_be_periodic
user_001217,大样本非周期_two_occurrences_0290,two_occurrences,0,large_periodic_negative_0290,should_not_be_periodic
user_000498,大样本非周期_short_burst_0291,short_burst,0,large_periodic_negative_0291,should_not_be_periodic
user_000687,大样本非周期_random_intervals_0292,random_intervals,0,large_periodic_negative_0292,should_not_be_periodic
user_000202,大样本非周期_single_cycle_0293,single_cycle,0,large_periodic_negative_0293,should_not_be_periodic
user_001045,大样本非周期_stale_periodic_0294,stale_periodic,0,large_periodic_negative_0294,should_not_be_periodic
user_000008,大样本非周期_two_occurrences_0295,two_occurrences,0,large_periodic_negative_0295,should_not_be_periodic
user_000665,大样本非周期_short_burst_0296,short_burst,0,large_periodic_negative_0296,should_not_be_periodic
user_000047,大样本非周期_random_intervals_0297,random_intervals,0,large_periodic_negative_0297,should_not_be_periodic
user_001229,大样本非周期_single_cycle_0298,single_cycle,0,large_periodic_negative_0298,should_not_be_periodic
user_000614,大样本非周期_stale_periodic_0299,stale_periodic,0,large_periodic_negative_0299,should_not_be_periodic
user_001904,大样本非周期_two_occurrences_0300,two_occurrences,0,large_periodic_negative_0300,should_not_be_periodic
user_000477,大样本非周期_short_burst_0301,short_burst,0,large_periodic_negative_0301,should_not_be_periodic
user_000478,大样本非周期_random_intervals_0302,random_intervals,0,large_periodic_negative_0302,should_not_be_periodic
user_000668,大样本非周期_single_cycle_0303,single_cycle,0,large_periodic_negative_0303,should_not_be_periodic
user_000697,大样本非周期_stale_periodic_0304,stale_periodic,0,large_periodic_negative_0304,should_not_be_periodic
user_001501,大样本非周期_two_occurrences_0305,two_occurrences,0,large_periodic_negative_0305,should_not_be_periodic
user_000711,大样本非周期_short_burst_0306,short_burst,0,large_periodic_negative_0306,should_not_be_periodic
user_001483,大样本非周期_random_intervals_0307,random_intervals,0,large_periodic_negative_0307,should_not_be_periodic
user_001552,大样本非周期_single_cycle_0308,single_cycle,0,large_periodic_negative_0308,should_not_be_periodic
user_000495,大样本非周期_stale_periodic_0309,stale_periodic,0,large_periodic_negative_0309,should_not_be_periodic
user_001317,大样本非周期_two_occurrences_0310,two_occurrences,0,large_periodic_negative_0310,should_not_be_periodic
user_001914,大样本非周期_short_burst_0311,short_burst,0,large_periodic_negative_0311,should_not_be_periodic
user_001487,大样本非周期_random_intervals_0312,random_intervals,0,large_periodic_negative_0312,should_not_be_periodic
user_001825,大样本非周期_single_cycle_0313,single_cycle,0,large_periodic_negative_0313,should_not_be_periodic
user_000128,大样本非周期_stale_periodic_0314,stale_periodic,0,large_periodic_negative_0314,should_not_be_periodic
user_000037,大样本非周期_two_occurrences_0315,two_occurrences,0,large_periodic_negative_0315,should_not_be_periodic
user_001129,大样本非周期_short_burst_0316,short_burst,0,large_periodic_negative_0316,should_not_be_periodic
user_000633,大样本非周期_random_intervals_0317,random_intervals,0,large_periodic_negative_0317,should_not_be_periodic
user_001366,大样本非周期_single_cycle_0318,single_cycle,0,large_periodic_negative_0318,should_not_be_periodic
user_000177,大样本非周期_stale_periodic_0319,stale_periodic,0,large_periodic_negative_0319,should_not_be_periodic
user_001004,大样本非周期_two_occurrences_0320,two_occurrences,0,large_periodic_negative_0320,should_not_be_periodic
user_001210,大样本非周期_short_burst_0321,short_burst,0,large_periodic_negative_0321,should_not_be_periodic
user_000709,大样本非周期_random_intervals_0322,random_intervals,0,large_periodic_negative_0322,should_not_be_periodic
user_001260,大样本非周期_single_cycle_0323,single_cycle,0,large_periodic_negative_0323,should_not_be_periodic
user_001416,大样本非周期_stale_periodic_0324,stale_periodic,0,large_periodic_negative_0324,should_not_be_periodic
user_001265,大样本非周期_two_occurrences_0325,two_occurrences,0,large_periodic_negative_0325,should_not_be_periodic
user_000372,大样本非周期_short_burst_0326,short_burst,0,large_periodic_negative_0326,should_not_be_periodic
user_000127,大样本非周期_random_intervals_0327,random_intervals,0,large_periodic_negative_0327,should_not_be_periodic
user_001077,大样本非周期_single_cycle_0328,single_cycle,0,large_periodic_negative_0328,should_not_be_periodic
user_001491,大样本非周期_stale_periodic_0329,stale_periodic,0,large_periodic_negative_0329,should_not_be_periodic
user_001330,大样本非周期_two_occurrences_0330,two_occurrences,0,large_periodic_negative_0330,should_not_be_periodic
user_000700,大样本非周期_short_burst_0331,short_burst,0,large_periodic_negative_0331,should_not_be_periodic
user_000622,大样本非周期_random_intervals_0332,random_intervals,0,large_periodic_negative_0332,should_not_be_periodic
user_001824,大样本非周期_single_cycle_0333,single_cycle,0,large_periodic_negative_0333,should_not_be_periodic
user_001721,大样本非周期_stale_periodic_0334,stale_periodic,0,large_periodic_negative_0334,should_not_be_periodic
user_001213,大样本非周期_two_occurrences_0335,two_occurrences,0,large_periodic_negative_0335,should_not_be_periodic
user_001894,大样本非周期_short_burst_0336,short_burst,0,large_periodic_negative_0336,should_not_be_periodic
user_000763,大样本非周期_random_intervals_0337,random_intervals,0,large_periodic_negative_0337,should_not_be_periodic
user_000144,大样本非周期_single_cycle_0338,single_cycle,0,large_periodic_negative_0338,should_not_be_periodic
user_000744,大样本非周期_stale_periodic_0339,stale_periodic,0,large_periodic_negative_0339,should_not_be_periodic
user_000132,大样本非周期_two_occurrences_0340,two_occurrences,0,large_periodic_negative_0340,should_not_be_periodic
user_000246,大样本非周期_short_burst_0341,short_burst,0,large_periodic_negative_0341,should_not_be_periodic
user_000451,大样本非周期_random_intervals_0342,random_intervals,0,large_periodic_negative_0342,should_not_be_periodic
user_000348,大样本非周期_single_cycle_0343,single_cycle,0,large_periodic_negative_0343,should_not_be_periodic
user_001700,大样本非周期_stale_periodic_0344,stale_periodic,0,large_periodic_negative_0344,should_not_be_periodic
user_000030,大样本非周期_two_occurrences_0345,two_occurrences,0,large_periodic_negative_0345,should_not_be_periodic
user_000985,大样本非周期_short_burst_0346,short_burst,0,large_periodic_negative_0346,should_not_be_periodic
user_000280,大样本非周期_random_intervals_0347,random_intervals,0,large_periodic_negative_0347,should_not_be_periodic
user_000272,大样本非周期_single_cycle_0348,single_cycle,0,large_periodic_negative_0348,should_not_be_periodic
user_000303,大样本非周期_stale_periodic_0349,stale_periodic,0,large_periodic_negative_0349,should_not_be_periodic
user_001531,大样本非周期_two_occurrences_0350,two_occurrences,0,large_periodic_negative_0350,should_not_be_periodic
user_001059,大样本非周期_short_burst_0351,short_burst,0,large_periodic_negative_0351,should_not_be_periodic
user_000410,大样本非周期_random_intervals_0352,random_intervals,0,large_periodic_negative_0352,should_not_be_periodic
user_000577,大样本非周期_single_cycle_0353,single_cycle,0,large_periodic_negative_0353,should_not_be_periodic
user_001071,大样本非周期_stale_periodic_0354,stale_periodic,0,large_periodic_negative_0354,should_not_be_periodic
user_000817,大样本非周期_two_occurrences_0355,two_occurrences,0,large_periodic_negative_0355,should_not_be_periodic
user_000322,大样本非周期_short_burst_0356,short_burst,0,large_periodic_negative_0356,should_not_be_periodic
user_000194,大样本非周期_random_intervals_0357,random_intervals,0,large_periodic_negative_0357,should_not_be_periodic
user_001829,大样本非周期_single_cycle_0358,single_cycle,0,large_periodic_negative_0358,should_not_be_periodic
user_000519,大样本非周期_stale_periodic_0359,stale_periodic,0,large_periodic_negative_0359,should_not_be_periodic
user_001322,大样本非周期_two_occurrences_0360,two_occurrences,0,large_periodic_negative_0360,should_not_be_periodic
user_000638,大样本非周期_short_burst_0361,short_burst,0,large_periodic_negative_0361,should_not_be_periodic
user_000256,大样本非周期_random_intervals_0362,random_intervals,0,large_periodic_negative_0362,should_not_be_periodic
user_001152,大样本非周期_single_cycle_0363,single_cycle,0,large_periodic_negative_0363,should_not_be_periodic
user_001698,大样本非周期_stale_periodic_0364,stale_periodic,0,large_periodic_negative_0364,should_not_be_periodic
user_001502,大样本非周期_two_occurrences_0365,two_occurrences,0,large_periodic_negative_0365,should_not_be_periodic
user_000349,大样本非周期_short_burst_0366,short_burst,0,large_periodic_negative_0366,should_not_be_periodic
user_001887,大样本非周期_random_intervals_0367,random_intervals,0,large_periodic_negative_0367,should_not_be_periodic
user_001931,大样本非周期_single_cycle_0368,single_cycle,0,large_periodic_negative_0368,should_not_be_periodic
user_000788,大样本非周期_stale_periodic_0369,stale_periodic,0,large_periodic_negative_0369,should_not_be_periodic
user_000050,大样本非周期_two_occurrences_0370,two_occurrences,0,large_periodic_negative_0370,should_not_be_periodic
user_001293,大样本非周期_short_burst_0371,short_burst,0,large_periodic_negative_0371,should_not_be_periodic
user_000315,大样本非周期_random_intervals_0372,random_intervals,0,large_periodic_negative_0372,should_not_be_periodic
user_001841,大样本非周期_single_cycle_0373,single_cycle,0,large_periodic_negative_0373,should_not_be_periodic
user_001990,大样本非周期_stale_periodic_0374,stale_periodic,0,large_periodic_negative_0374,should_not_be_periodic
user_001202,大样本非周期_two_occurrences_0375,two_occurrences,0,large_periodic_negative_0375,should_not_be_periodic
user_001632,大样本非周期_short_burst_0376,short_burst,0,large_periodic_negative_0376,should_not_be_periodic
user_001906,大样本非周期_random_intervals_0377,random_intervals,0,large_periodic_negative_0377,should_not_be_periodic
user_001569,大样本非周期_single_cycle_0378,single_cycle,0,large_periodic_negative_0378,should_not_be_periodic
user_001336,大样本非周期_stale_periodic_0379,stale_periodic,0,large_periodic_negative_0379,should_not_be_periodic
user_000678,大样本非周期_two_occurrences_0380,two_occurrences,0,large_periodic_negative_0380,should_not_be_periodic
user_001769,大样本非周期_short_burst_0381,short_burst,0,large_periodic_negative_0381,should_not_be_periodic
user_000657,大样本非周期_random_intervals_0382,random_intervals,0,large_periodic_negative_0382,should_not_be_periodic
user_001394,大样本非周期_single_cycle_0383,single_cycle,0,large_periodic_negative_0383,should_not_be_periodic
user_001839,大样本非周期_stale_periodic_0384,stale_periodic,0,large_periodic_negative_0384,should_not_be_periodic
user_000467,大样本非周期_two_occurrences_0385,two_occurrences,0,large_periodic_negative_0385,should_not_be_periodic
user_000611,大样本非周期_short_burst_0386,short_burst,0,large_periodic_negative_0386,should_not_be_periodic
user_000725,大样本非周期_random_intervals_0387,random_intervals,0,large_periodic_negative_0387,should_not_be_periodic
user_000652,大样本非周期_single_cycle_0388,single_cycle,0,large_periodic_negative_0388,should_not_be_periodic
user_001714,大样本非周期_stale_periodic_0389,stale_periodic,0,large_periodic_negative_0389,should_not_be_periodic
user_000253,大样本非周期_two_occurrences_0390,two_occurrences,0,large_periodic_negative_0390,should_not_be_periodic
user_000646,大样本非周期_short_burst_0391,short_burst,0,large_periodic_negative_0391,should_not_be_periodic
user_000979,大样本非周期_random_intervals_0392,random_intervals,0,large_periodic_negative_0392,should_not_be_periodic
user_001718,大样本非周期_single_cycle_0393,single_cycle,0,large_periodic_negative_0393,should_not_be_periodic
user_000230,大样本非周期_stale_periodic_0394,stale_periodic,0,large_periodic_negative_0394,should_not_be_periodic
user_001379,大样本非周期_two_occurrences_0395,two_occurrences,0,large_periodic_negative_0395,should_not_be_periodic
user_000710,大样本非周期_short_burst_0396,short_burst,0,large_periodic_negative_0396,should_not_be_periodic
user_000500,大样本非周期_random_intervals_0397,random_intervals,0,large_periodic_negative_0397,should_not_be_periodic
user_000443,大样本非周期_single_cycle_0398,single_cycle,0,large_periodic_negative_0398,should_not_be_periodic
user_001279,大样本非周期_stale_periodic_0399,stale_periodic,0,large_periodic_negative_0399,should_not_be_periodic
user_000889,大样本非周期_two_occurrences_0400,two_occurrences,0,large_periodic_negative_0400,should_not_be_periodic
user_000514,大样本非周期_short_burst_0401,short_burst,0,large_periodic_negative_0401,should_not_be_periodic
user_000785,大样本非周期_random_intervals_0402,random_intervals,0,large_periodic_negative_0402,should_not_be_periodic
user_001780,大样本非周期_single_cycle_0403,single_cycle,0,large_periodic_negative_0403,should_not_be_periodic
user_000456,大样本非周期_stale_periodic_0404,stale_periodic,0,large_periodic_negative_0404,should_not_be_periodic
user_000693,大样本非周期_two_occurrences_0405,two_occurrences,0,large_periodic_negative_0405,should_not_be_periodic
user_000045,大样本非周期_short_burst_0406,short_burst,0,large_periodic_negative_0406,should_not_be_periodic
user_000082,大样本非周期_random_intervals_0407,random_intervals,0,large_periodic_negative_0407,should_not_be_periodic
user_000430,大样本非周期_single_cycle_0408,single_cycle,0,large_periodic_negative_0408,should_not_be_periodic
user_001622,大样本非周期_stale_periodic_0409,stale_periodic,0,large_periodic_negative_0409,should_not_be_periodic
user_001943,大样本非周期_two_occurrences_0410,two_occurrences,0,large_periodic_negative_0410,should_not_be_periodic
user_000501,大样本非周期_short_burst_0411,short_burst,0,large_periodic_negative_0411,should_not_be_periodic
user_000455,大样本非周期_random_intervals_0412,random_intervals,0,large_periodic_negative_0412,should_not_be_periodic
user_001985,大样本非周期_single_cycle_0413,single_cycle,0,large_periodic_negative_0413,should_not_be_periodic
user_000973,大样本非周期_stale_periodic_0414,stale_periodic,0,large_periodic_negative_0414,should_not_be_periodic
user_001000,大样本非周期_two_occurrences_0415,two_occurrences,0,large_periodic_negative_0415,should_not_be_periodic
user_000004,大样本非周期_short_burst_0416,short_burst,0,large_periodic_negative_0416,should_not_be_periodic
user_000487,大样本非周期_random_intervals_0417,random_intervals,0,large_periodic_negative_0417,should_not_be_periodic
user_001425,大样本非周期_single_cycle_0418,single_cycle,0,large_periodic_negative_0418,should_not_be_periodic
user_000756,大样本非周期_stale_periodic_0419,stale_periodic,0,large_periodic_negative_0419,should_not_be_periodic
user_000010,大样本非周期_two_occurrences_0420,two_occurrences,0,large_periodic_negative_0420,should_not_be_periodic
user_001792,大样本非周期_short_burst_0421,short_burst,0,large_periodic_negative_0421,should_not_be_periodic
user_000092,大样本非周期_random_intervals_0422,random_intervals,0,large_periodic_negative_0422,should_not_be_periodic
user_001764,大样本非周期_single_cycle_0423,single_cycle,0,large_periodic_negative_0423,should_not_be_periodic
user_000620,大样本非周期_stale_periodic_0424,stale_periodic,0,large_periodic_negative_0424,should_not_be_periodic
user_000186,大样本非周期_two_occurrences_0425,two_occurrences,0,large_periodic_negative_0425,should_not_be_periodic
user_001454,大样本非周期_short_burst_0426,short_burst,0,large_periodic_negative_0426,should_not_be_periodic
user_001518,大样本非周期_random_intervals_0427,random_intervals,0,large_periodic_negative_0427,should_not_be_periodic
user_000119,大样本非周期_single_cycle_0428,single_cycle,0,large_periodic_negative_0428,should_not_be_periodic
user_000816,大样本非周期_stale_periodic_0429,stale_periodic,0,large_periodic_negative_0429,should_not_be_periodic
user_000040,大样本非周期_two_occurrences_0430,two_occurrences,0,large_periodic_negative_0430,should_not_be_periodic
user_001993,大样本非周期_short_burst_0431,short_burst,0,large_periodic_negative_0431,should_not_be_periodic
user_000276,大样本非周期_random_intervals_0432,random_intervals,0,large_periodic_negative_0432,should_not_be_periodic
user_000368,大样本非周期_single_cycle_0433,single_cycle,0,large_periodic_negative_0433,should_not_be_periodic
user_001551,大样本非周期_stale_periodic_0434,stale_periodic,0,large_periodic_negative_0434,should_not_be_periodic
user_000365,大样本非周期_two_occurrences_0435,two_occurrences,0,large_periodic_negative_0435,should_not_be_periodic
user_000421,大样本非周期_short_burst_0436,short_burst,0,large_periodic_negative_0436,should_not_be_periodic
user_001151,大样本非周期_random_intervals_0437,random_intervals,0,large_periodic_negative_0437,should_not_be_periodic
user_000629,大样本非周期_single_cycle_0438,single_cycle,0,large_periodic_negative_0438,should_not_be_periodic
user_001301,大样本非周期_stale_periodic_0439,stale_periodic,0,large_periodic_negative_0439,should_not_be_periodic
user_001722,大样本非周期_two_occurrences_0440,two_occurrences,0,large_periodic_negative_0440,should_not_be_periodic
user_000608,大样本非周期_short_burst_0441,short_burst,0,large_periodic_negative_0441,should_not_be_periodic
user_001197,大样本非周期_random_intervals_0442,random_intervals,0,large_periodic_negative_0442,should_not_be_periodic
user_001620,大样本非周期_single_cycle_0443,single_cycle,0,large_periodic_negative_0443,should_not_be_periodic
user_001777,大样本非周期_stale_periodic_0444,stale_periodic,0,large_periodic_negative_0444,should_not_be_periodic
user_000530,大样本非周期_two_occurrences_0445,two_occurrences,0,large_periodic_negative_0445,should_not_be_periodic
user_001107,大样本非周期_short_burst_0446,short_burst,0,large_periodic_negative_0446,should_not_be_periodic
user_000587,大样本非周期_random_intervals_0447,random_intervals,0,large_periodic_negative_0447,should_not_be_periodic
user_001108,大样本非周期_single_cycle_0448,single_cycle,0,large_periodic_negative_0448,should_not_be_periodic
user_000089,大样本非周期_stale_periodic_0449,stale_periodic,0,large_periodic_negative_0449,should_not_be_periodic
user_001835,大样本非周期_two_occurrences_0450,two_occurrences,0,large_periodic_negative_0450,should_not_be_periodic
user_000065,大样本非周期_short_burst_0451,short_burst,0,large_periodic_negative_0451,should_not_be_periodic
user_001036,大样本非周期_random_intervals_0452,random_intervals,0,large_periodic_negative_0452,should_not_be_periodic
user_001132,大样本非周期_single_cycle_0453,single_cycle,0,large_periodic_negative_0453,should_not_be_periodic
user_001595,大样本非周期_stale_periodic_0454,stale_periodic,0,large_periodic_negative_0454,should_not_be_periodic
user_000200,大样本非周期_two_occurrences_0455,two_occurrences,0,large_periodic_negative_0455,should_not_be_periodic
user_000811,大样本非周期_short_burst_0456,short_burst,0,large_periodic_negative_0456,should_not_be_periodic
user_000151,大样本非周期_random_intervals_0457,random_intervals,0,large_periodic_negative_0457,should_not_be_periodic
user_001896,大样本非周期_single_cycle_0458,single_cycle,0,large_periodic_negative_0458,should_not_be_periodic
user_000006,大样本非周期_stale_periodic_0459,stale_periodic,0,large_periodic_negative_0459,should_not_be_periodic
user_001316,大样本非周期_two_occurrences_0460,two_occurrences,0,large_periodic_negative_0460,should_not_be_periodic
user_001466,大样本非周期_short_burst_0461,short_burst,0,large_periodic_negative_0461,should_not_be_periodic
user_000704,大样本非周期_random_intervals_0462,random_intervals,0,large_periodic_negative_0462,should_not_be_periodic
user_001909,大样本非周期_single_cycle_0463,single_cycle,0,large_periodic_negative_0463,should_not_be_periodic
user_001076,大样本非周期_stale_periodic_0464,stale_periodic,0,large_periodic_negative_0464,should_not_be_periodic
user_000386,大样本非周期_two_occurrences_0465,two_occurrences,0,large_periodic_negative_0465,should_not_be_periodic
user_000950,大样本非周期_short_burst_0466,short_burst,0,large_periodic_negative_0466,should_not_be_periodic
user_001804,大样本非周期_random_intervals_0467,random_intervals,0,large_periodic_negative_0467,should_not_be_periodic
user_000011,大样本非周期_single_cycle_0468,single_cycle,0,large_periodic_negative_0468,should_not_be_periodic
user_001345,大样本非周期_stale_periodic_0469,stale_periodic,0,large_periodic_negative_0469,should_not_be_periodic
user_001737,大样本非周期_two_occurrences_0470,two_occurrences,0,large_periodic_negative_0470,should_not_be_periodic
user_001377,大样本非周期_short_burst_0471,short_burst,0,large_periodic_negative_0471,should_not_be_periodic
user_000255,大样本非周期_random_intervals_0472,random_intervals,0,large_periodic_negative_0472,should_not_be_periodic
user_000772,大样本非周期_single_cycle_0473,single_cycle,0,large_periodic_negative_0473,should_not_be_periodic
user_001382,大样本非周期_stale_periodic_0474,stale_periodic,0,large_periodic_negative_0474,should_not_be_periodic
user_000123,大样本非周期_two_occurrences_0475,two_occurrences,0,large_periodic_negative_0475,should_not_be_periodic
user_000696,大样本非周期_short_burst_0476,short_burst,0,large_periodic_negative_0476,should_not_be_periodic
user_000444,大样本非周期_random_intervals_0477,random_intervals,0,large_periodic_negative_0477,should_not_be_periodic
user_001597,大样本非周期_single_cycle_0478,single_cycle,0,large_periodic_negative_0478,should_not_be_periodic
user_001575,大样本非周期_stale_periodic_0479,stale_periodic,0,large_periodic_negative_0479,should_not_be_periodic
user_000764,大样本非周期_two_occurrences_0480,two_occurrences,0,large_periodic_negative_0480,should_not_be_periodic
user_001175,大样本非周期_short_burst_0481,short_burst,0,large_periodic_negative_0481,should_not_be_periodic
user_001794,大样本非周期_random_intervals_0482,random_intervals,0,large_periodic_negative_0482,should_not_be_periodic
user_001267,大样本非周期_single_cycle_0483,single_cycle,0,large_periodic_negative_0483,should_not_be_periodic
user_000525,大样本非周期_stale_periodic_0484,stale_periodic,0,large_periodic_negative_0484,should_not_be_periodic
user_001047,大样本非周期_two_occurrences_0485,two_occurrences,0,large_periodic_negative_0485,should_not_be_periodic
user_000247,大样本非周期_short_burst_0486,short_burst,0,large_periodic_negative_0486,should_not_be_periodic
user_001919,大样本非周期_random_intervals_0487,random_intervals,0,large_periodic_negative_0487,should_not_be_periodic
user_000174,大样本非周期_single_cycle_0488,single_cycle,0,large_periodic_negative_0488,should_not_be_periodic
user_000251,大样本非周期_stale_periodic_0489,stale_periodic,0,large_periodic_negative_0489,should_not_be_periodic
user_001725,大样本非周期_two_occurrences_0490,two_occurrences,0,large_periodic_negative_0490,should_not_be_periodic
user_000261,大样本非周期_short_burst_0491,short_burst,0,large_periodic_negative_0491,should_not_be_periodic
user_000329,大样本非周期_random_intervals_0492,random_intervals,0,large_periodic_negative_0492,should_not_be_periodic
user_001482,大样本非周期_single_cycle_0493,single_cycle,0,large_periodic_negative_0493,should_not_be_periodic
user_001153,大样本非周期_stale_periodic_0494,stale_periodic,0,large_periodic_negative_0494,should_not_be_periodic
user_001637,大样本非周期_two_occurrences_0495,two_occurrences,0,large_periodic_negative_0495,should_not_be_periodic
user_001680,大样本非周期_short_burst_0496,short_burst,0,large_periodic_negative_0496,should_not_be_periodic
user_000304,大样本非周期_random_intervals_0497,random_intervals,0,large_periodic_negative_0497,should_not_be_periodic
user_001329,大样本非周期_single_cycle_0498,single_cycle,0,large_periodic_negative_0498,should_not_be_periodic
user_000612,大样本非周期_stale_periodic_0499,stale_periodic,0,large_periodic_negative_0499,should_not_be_periodic
user_001183,大样本非周期_two_occurrences_0500,two_occurrences,0,large_periodic_negative_0500,should_not_be_periodic
user_001225,大样本非周期_short_burst_0501,short_burst,0,large_periodic_negative_0501,should_not_be_periodic
user_001027,大样本非周期_random_intervals_0502,random_intervals,0,large_periodic_negative_0502,should_not_be_periodic
user_001494,大样本非周期_single_cycle_0503,single_cycle,0,large_periodic_negative_0503,should_not_be_periodic
user_001205,大样本非周期_stale_periodic_0504,stale_periodic,0,large_periodic_negative_0504,should_not_be_periodic
user_000067,大样本非周期_two_occurrences_0505,two_occurrences,0,large_periodic_negative_0505,should_not_be_periodic
user_000193,大样本非周期_short_burst_0506,short_burst,0,large_periodic_negative_0506,should_not_be_periodic
user_001652,大样本非周期_random_intervals_0507,random_intervals,0,large_periodic_negative_0507,should_not_be_periodic
user_001353,大样本非周期_single_cycle_0508,single_cycle,0,large_periodic_negative_0508,should_not_be_periodic
user_000531,大样本非周期_stale_periodic_0509,stale_periodic,0,large_periodic_negative_0509,should_not_be_periodic
user_000512,大样本非周期_two_occurrences_0510,two_occurrences,0,large_periodic_negative_0510,should_not_be_periodic
user_001415,大样本非周期_short_burst_0511,short_burst,0,large_periodic_negative_0511,should_not_be_periodic
user_001710,大样本非周期_random_intervals_0512,random_intervals,0,large_periodic_negative_0512,should_not_be_periodic
user_000242,大样本非周期_single_cycle_0513,single_cycle,0,large_periodic_negative_0513,should_not_be_periodic
user_001646,大样本非周期_stale_periodic_0514,stale_periodic,0,large_periodic_negative_0514,should_not_be_periodic
user_001099,大样本非周期_two_occurrences_0515,two_occurrences,0,large_periodic_negative_0515,should_not_be_periodic
user_000831,大样本非周期_short_burst_0516,short_burst,0,large_periodic_negative_0516,should_not_be_periodic
user_001798,大样本非周期_random_intervals_0517,random_intervals,0,large_periodic_negative_0517,should_not_be_periodic
user_001772,大样本非周期_single_cycle_0518,single_cycle,0,large_periodic_negative_0518,should_not_be_periodic
user_000992,大样本非周期_stale_periodic_0519,stale_periodic,0,large_periodic_negative_0519,should_not_be_periodic
user_001701,大样本非周期_two_occurrences_0520,two_occurrences,0,large_periodic_negative_0520,should_not_be_periodic
user_000157,大样本非周期_short_burst_0521,short_burst,0,large_periodic_negative_0521,should_not_be_periodic
user_001258,大样本非周期_random_intervals_0522,random_intervals,0,large_periodic_negative_0522,should_not_be_periodic
user_000944,大样本非周期_single_cycle_0523,single_cycle,0,large_periodic_negative_0523,should_not_be_periodic
user_001192,大样本非周期_stale_periodic_0524,stale_periodic,0,large_periodic_negative_0524,should_not_be_periodic
user_000651,大样本非周期_two_occurrences_0525,two_occurrences,0,large_periodic_negative_0525,should_not_be_periodic
user_001657,大样本非周期_short_burst_0526,short_burst,0,large_periodic_negative_0526,should_not_be_periodic
user_000026,大样本非周期_random_intervals_0527,random_intervals,0,large_periodic_negative_0527,should_not_be_periodic
user_001238,大样本非周期_single_cycle_0528,single_cycle,0,large_periodic_negative_0528,should_not_be_periodic
user_001892,大样本非周期_stale_periodic_0529,stale_periodic,0,large_periodic_negative_0529,should_not_be_periodic
user_000125,大样本非周期_two_occurrences_0530,two_occurrences,0,large_periodic_negative_0530,should_not_be_periodic
user_001517,大样本非周期_short_burst_0531,short_burst,0,large_periodic_negative_0531,should_not_be_periodic
user_000393,大样本非周期_random_intervals_0532,random_intervals,0,large_periodic_negative_0532,should_not_be_periodic
user_000938,大样本非周期_single_cycle_0533,single_cycle,0,large_periodic_negative_0533,should_not_be_periodic
user_000162,大样本非周期_stale_periodic_0534,stale_periodic,0,large_periodic_negative_0534,should_not_be_periodic
user_000774,大样本非周期_two_occurrences_0535,two_occurrences,0,large_periodic_negative_0535,should_not_be_periodic
user_001590,大样本非周期_short_burst_0536,short_burst,0,large_periodic_negative_0536,should_not_be_periodic
user_001982,大样本非周期_random_intervals_0537,random_intervals,0,large_periodic_negative_0537,should_not_be_periodic
user_001474,大样本非周期_single_cycle_0538,single_cycle,0,large_periodic_negative_0538,should_not_be_periodic
user_001096,大样本非周期_stale_periodic_0539,stale_periodic,0,large_periodic_negative_0539,should_not_be_periodic
user_001735,大样本非周期_two_occurrences_0540,two_occurrences,0,large_periodic_negative_0540,should_not_be_periodic
user_000221,大样本非周期_short_burst_0541,short_burst,0,large_periodic_negative_0541,should_not_be_periodic
