user_id,action_name,time_period,negative_type,positive_label,pattern_id,reason
user_000241,大样本非固定时段_low_active_days_0247,evening,low_active_days,0,large_time_period_negative_0247,should_not_be_time_period_task
user_001333,大样本非固定时段_low_share_0248,early_morning,low_share,0,large_time_period_negative_0248,should_not_be_time_period_task
user_001942,大样本非固定时段_low_count_0249,morning,low_count,0,large_time_period_negative_0249,should_not_be_time_period_task
user_001610,大样本非固定时段_low_active_days_0250,afternoon,low_active_days,0,large_time_period_negative_0250,should_not_be_time_period_task
user_001500,大样本非固定时段_low_share_0251,evening,low_share,0,large_time_period_negative_0251,should_not_be_time_period_task
user_001881,大样本非固定时段_low_count_0252,early_morning,low_count,0,large_time_period_negative_0252,should_not_be_time_period_task
user_000729,大样本非固定时段_low_active_days_0253,morning,low_active_days,0,large_time_period_negative_0253,should_not_be_time_period_task
user_001688,大样本非固定时段_low_share_0254,afternoon,low_share,0,large_time_period_negative_0254,should_not_be_time_period_task
user_001625,大样本非固定时段_low_count_0255,evening,low_count,0,large_time_period_negative_0255,should_not_be_time_period_task
user_001797,大样本非固定时段_low_active_days_0256,early_morning,low_active_days,0,large_time_period_negative_0256,should_not_be_time_period_task
user_000684,大样本非固定时段_low_share_0257,morning,low_share,0,large_time_period_negative_0257,should_not_be_time_period_task
user_000110,大样本非固定时段_low_count_0258,afternoon,low_count,0,large_time_period_negative_0258,should_not_be_time_period_task
user_000271,大样本非固定时段_low_active_days_0259,evening,low_active_days,0,large_time_period_negative_0259,should_not_be_time_period_task
user_001400,大样本非固定时段_low_share_0260,early_morning,low_share,0,large_time_period_negative_0260,should_not_be_time_period_task
user_001565,大样本非固定时段_low_count_0261,morning,low_count,0,large_time_period_negative_0261,should_not_be_time_period_task
user_001243,大样本非固定时段_low_active_days_0262,afternoon,low_active_days,0,large_time_period_negative_0262,should_not_be_time_period_task
user_001676,大样本非固定时段_low_share_0263,evening,low_share,0,large_time_period_negative_0263,should_not_be_time_period_task
user_001468,大样本非固定时段_low_count_0264,early_morning,low_count,0,large_time_period_negative_0264,should_not_be_time_period_task
user_000970,大样本非固定时段_low_active_days_0265,morning,low_active_days,0,large_time_period_negative_0265,should_not_be_time_period_task
user_001184,大样本非固定时段_low_share_0266,afternoon,low_share,0,large_time_period_negative_0266,should_not_be_time_period_task
user_001150,大样本非固定时段_low_count_0267,evening,low_count,0,large_time_period_negative_0267,should_not_be_time_period_task
user_001779,大样本非固定时段_low_active_days_0268,early_morning,low_active_days,0,large_time_period_negative_0268,should_not_be_time_period_task
user_001817,大样本非固定时段_low_share_0269,morning,low_share,0,large_time_period_negative_0269,should_not_be_time_period_task
user_000888,大样本非固定时段_low_count_0270,afternoon,low_count,0,large_time_period_negative_0270,should_not_be_time_period_task
user_000590,大样本非固定时段_low_active_days_0271,evening,low_active_days,0,large_time_period_negative_0271,should_not_be_time_period_task
user_001470,大样本非固定时段_low_share_0272,early_morning,low_share,0,large_time_period_negative_0272,should_not_be_time_period_task
user_001893,大样本非固定时段_low_count_0273,morning,low_count,0,large_time_period_negative_0273,should_not_be_time_period_task
user_000893,大样本非固定时段_low_active_days_0274,afternoon,low_active_days,0,large_time_period_negative_0274,should_not_be_time_period_task
user_000894,大样本非固定时段_low_share_0275,evening,low_share,0,large_time_period_negative_0275,should_not_be_time_period_task
user_001023,大样本非固定时段_low_count_0276,early_morning,low_count,0,large_time_period_negative_0276,should_not_be_time_period_task
user_001249,大样本非固定时段_low_active_days_0277,morning,low_active_days,0,large_time_period_negative_0277,should_not_be_time_period_task
user_001110,大样本非固定时段_low_share_0278,afternoon,low_share,0,large_time_period_negative_0278,should_not_be_time_period_task
user_000929,大样本非固定时段_low_count_0279,evening,low_count,0,large_time_period_negative_0279,should_not_be_time_period_task
user_000920,大样本非固定时段_low_active_days_0280,early_morning,low_active_days,0,large_time_period_negative_0280,should_not_be_time_period_task
user_000086,大样本非固定时段_low_share_0281,morning,low_share,0,large_time_period_negative_0281,should_not_be_time_period_task
user_000967,大样本非固定时段_low_count_0282,afternoon,low_count,0,large_time_period_negative_0282,should_not_be_time_period_task
user_000917,大样本非固定时段_low_active_days_0283,evening,low_active_days,0,large_time_period_negative_0283,should_not_be_time_period_task
user_000476,大样本非固定时段_low_share_0284,early_morning,low_share,0,large_time_period_negative_0284,should_not_be_time_period_task
user_001803,大样本非固定时段_low_count_0285,morning,low_count,0,large_time_period_negative_0285,should_not_be_time_period_task
user_001429,大样本非固定时段_low_active_days_0286,afternoon,low_active_days,0,large_time_period_negative_0286,should_not_be_time_period_task
user_001015,大样本非固定时段_low_share_0287,evening,low_share,0,large_time_period_negative_0287,should_not_be_time_period_task
user_000737,大样本非固定时段_low_count_0288,early_morning,low_count,0,large_time_period_negative_0288,should_not_be_time_period_task
user_001813,大样本非固定时段_low_active_days_0289,morning,low_active_days,0,large_time_period_negative_0289,should_not_be_time_period_task
user_001217,大样本非固定时段_low_share_0290,afternoon,low_share,0,large_time_period_negative_0290,should_not_be_time_period_task
user_000498,大样本非固定时段_low_count_0291,evening,low_count,0,large_time_period_negative_0291,should_not_be_time_period_task
user_000687,大样本非固定时段_low_active_days_0292,early_morning,low_active_days,0,large_time_period_negative_0292,should_not_be_time_period_task
user_000202,大样本非固定时段_low_share_0293,morning,low_share,0,large_time_period_negative_0293,should_not_be_time_period_task
user_001045,大样本非固定时段_low_count_0294,afternoon,low_count,0,large_time_period_negative_0294,should_not_be_time_period_task
user_000008,大样本非固定时段_low_active_days_0295,evening,low_active_days,0,large_time_period_negative_0295,should_not_be_time_period_task
user_000665,大样本非固定时段_low_share_0296,early_morning,low_share,0,large_time_period_negative_0296,should_not_be_time_period_task
user_000047,大样本非固定时段_low_count_0297,morning,low_count,0,large_time_period_negative_0297,should_not_be_time_period_task
user_001229,大样本非固定时段_low_active_days_0298,afternoon,low_active_days,0,large_time_period_negative_0298,should_not_be_time_period_task
user_000614,大样本非固定时段_low_share_0299,evening,low_share,0,large_time_period_negative_0299,should_not_be_time_period_task
user_001904,大样本非固定时段_low_count_0300,early_morning,low_count,0,large_time_period_negative_0300,should_not_be_time_period_task
user_000477,大样本非固定时段_low_active_days_0301,morning,low_active_days,0,large_time_period_negative_0301,should_not_be_time_period_task
user_000478,大样本非固定时段_low_share_0302,afternoon,low_share,0,large_time_period_negative_0302,should_not_be_time_period_task
user_000668,大样本非固定时段_low_count_0303,evening,low_count,0,large_time_period_negative_0303,should_not_be_time_period_task
user_000697,大样本非固定时段_low_active_days_0304,early_morning,low_active_days,0,large_time_period_negative_0304,should_not_be_time_period_task
user_001501,大样本非固定时段_low_share_0305,morning,low_share,0,large_time_period_negative_0305,should_not_be_time_period_task
user_000711,大样本非固定时段_low_count_0306,afternoon,low_count,0,large_time_period_negative_0306,should_not_be_time_period_task
user_001483,大样本非固定时段_low_active_days_0307,evening,low_active_days,0,large_time_period_negative_0307,should_not_be_time_period_task
user_001552,大样本非固定时段_low_share_0308,early_morning,low_share,0,large_time_period_negative_0308,should_not_be_time_period_task
user_000495,大样本非固定时段_low_count_0309,morning,low_count,0,large_time_period_negative_0309,should_not_be_time_period_task
user_001317,大样本非固定时段_low_active_days_0310,afternoon,low_active_days,0,large_time_period_negative_0310,should_not_be_time_period_task
user_001914,大样本非固定时段_low_share_0311,evening,low_share,0,large_time_period_negative_0311,should_not_be_time_period_task
user_001487,大样本非固定时段_low_count_0312,early_morning,low_count,0,large_time_period_negative_0312,should_not_be_time_period_task
user_001825,大样本非固定时段_low_active_days_0313,morning,low_active_days,0,large_time_period_negative_0313,should_not_be_time_period_task
user_000128,大样本非固定时段_low_share_0314,afternoon,low_share,0,large_time_period_negative_0314,should_not_be_time_period_task
user_000037,大样本非固定时段_low_count_0315,evening,low_count,0,large_time_period_negative_0315,should_not_be_time_period_task
user_001129,大样本非固定时段_low_active_days_0316,early_morning,low_active_days,0,large_time_period_negative_0316,should_not_be_time_period_task
user_000633,大样本非固定时段_low_share_0317,morning,low_share,0,large_time_period_negative_0317,should_not_be_time_period_task
user_001366,大样本非固定时段_low_count_0318,afternoon,low_count,0,large_time_period_negative_0318,should_not_be_time_period_task
user_000177,大样本非固定时段_low_active_days_0319,evening,low_active_days,0,large_time_period_negative_0319,should_not_be_time_period_task
user_001004,大样本非固定时段_low_share_0320,early_morning,low_share,0,large_time_period_negative_0320,should_not_be_time_period_task
user_001210,大样本非固定时段_low_count_0321,morning,low_count,0,large_time_period_negative_0321,should_not_be_time_period_task
user_000709,大样本非固定时段_low_active_days_0322,afternoon,low_active_days,0,large_time_period_negative_0322,should_not_be_time_period_task
user_001260,大样本非固定时段_low_share_0323,evening,low_share,0,large_time_period_negative_0323,should_not_be_time_period_task
user_001416,大样本非固定时段_low_count_0324,early_morning,low_count,0,large_time_period_negative_0324,should_not_be_time_period_task
user_001265,大样本非固定时段_low_active_days_0325,morning,low_active_days,0,large_time_period_negative_0325,should_not_be_time_period_task
user_000372,大样本非固定时段_low_share_0326,afternoon,low_share,0,large_time_period_negative_0326,should_not_be_time_period_task
user_000127,大样本非固定时段_low_count_0327,evening,low_count,0,large_time_period_negative_0327,should_not_be_time_period_task
user_001077,大样本非固定时段_low_active_days_0328,early_morning,low_active_days,0,large_time_period_negative_0328,should_not_be_time_period_task
user_001491,大样本非固定时段_low_share_0329,morning,low_share,0,large_time_period_negative_0329,should_not_be_time_period_task
user_001330,大样本非固定时段_low_count_0330,afternoon,low_count,0,large_time_period_negative_0330,should_not_be_time_period_task
user_000700,大样本非固定时段_low_active_days_0331,evening,low_active_days,0,large_time_period_negative_0331,should_not_be_time_period_task
user_000622,大样本非固定时段_low_share_0332,early_morning,low_share,0,large_time_period_negative_0332,should_not_be_time_period_task
user_001824,大样本非固定时段_low_count_0333,morning,low_count,0,large_time_period_negative_0333,should_not_be_time_period_task
user_001721,大样本非固定时段_low_active_days_0334,afternoon,low_active_days,0,large_time_period_negative_0334,should_not_be_time_period_task
user_001213,大样本非固定时段_low_share_0335,evening,low_share,0,large_time_period_negative_0335,should_not_be_time_period_task
user_001894,大样本非固定时段_low_count_0336,early_morning,low_count,0,large_time_period_negative_0336,should_not_be_time_period_task
user_000763,大样本非固定时段_low_active_days_0337,morning,low_active_days,0,large_time_period_negative_0337,should_not_be_time_period_task
user_000144,大样本非固定时段_low_share_0338,afternoon,low_share,0,large_time_period_negative_0338,should_not_be_time_period_task
user_000744,大样本非固定时段_low_count_0339,evening,low_count,0,large_time_period_negative_0339,should_not_be_time_period_task
user_000132,大样本非固定时段_low_active_days_0340,early_morning,low_active_days,0,large_time_period_negative_0340,should_not_be_time_period_task
user_000246,大样本非固定时段_low_share_0341,morning,low_share,0,large_time_period_negative_0341,should_not_be_time_period_task
user_000451,大样本非固定时段_low_count_0342,afternoon,low_count,0,large_time_period_negative_0342,should_not_be_time_period_task
user_000348,大样本非固定时段_low_active_days_0343,evening,low_active_days,0,large_time_period_negative_0343,should_not_be_time_period_task
user_001700,大样本非固定时段_low_share_0344,early_morning,low_share,0,large_time_period_negative_0344,should_not_be_time_period_task
user_000030,大样本非固定时段_low_count_0345,morning,low_count,0,large_time_period_negative_0345,should_not_be_time_period_task
user_000985,大样本非固定时段_low_active_days_0346,afternoon,low_active_days,0,large_time_period_negative_0346,should_not_be_time_period_task
user_000280,大样本非固定时段_low_share_0347,evening,low_share,0,large_time_period_negative_0347,should_not_be_time_period_task
user_000272,大样本非固定时段_low_count_0348,early_morning,low_count,0,large_time_period_negative_0348,should_not_be_time_period_task
user_000303,大样本非固定时段_low_active_days_0349,morning,low_active_days,0,large_time_period_negative_0349,should_not_be_time_period_task
user_001531,大样本非固定时段_low_share_0350,afternoon,low_share,0,large_time_period_negative_0350,should_not_be_time_period_task
user_001059,大样本非固定时段_low_count_0351,evening,low_count,0,large_time_period_negative_0351,should_not_be_time_period_task
user_000410,大样本非固定时段_low_active_days_0352,early_morning,low_active_days,0,large_time_period_negative_0352,should_not_be_time_period_task
user_000577,大样本非固定时段_low_share_0353,morning,low_share,0,large_time_period_negative_0353,should_not_be_time_period_task
user_001071,大样本非固定时段_low_count_0354,afternoon,low_count,0,large_time_period_negative_0354,should_not_be_time_period_task
user_000817,大样本非固定时段_low_active_days_0355,evening,low_active_days,0,large_time_period_negative_0355,should_not_be_time_period_task
user_000322,大样本非固定时段_low_share_0356,early_morning,low_share,0,large_time_period_negative_0356,should_not_be_time_period_task
user_000194,大样本非固定时段_low_count_0357,morning,low_count,0,large_time_period_negative_0357,should_not_be_time_period_task
user_001829,大样本非固定时段_low_active_days_0358,afternoon,low_active_days,0,large_time_period_negative_0358,should_not_be_time_period_task
user_000519,大样本非固定时段_low_share_0359,evening,low_share,0,large_time_period_negative_0359,should_not_be_time_period_task
user_001322,大样本非固定时段_low_count_0360,early_morning,low_count,0,large_time_period_negative_0360,should_not_be_time_period_task
user_000638,大样本非固定时段_low_active_days_0361,morning,low_active_days,0,large_time_period_negative_0361,should_not_be_time_period_task
user_000256,大样本非固定时段_low_share_0362,afternoon,low_share,0,large_time_period_negative_0362,should_not_be_time_period_task
user_001152,大样本非固定时段_low_count_0363,evening,low_count,0,large_time_period_negative_0363,should_not_be_time_period_task
user_001698,大样本非固定时段_low_active_days_0364,early_morning,low_active_days,0,large_time_period_negative_0364,should_not_be_time_period_task
user_001502,大样本非固定时段_low_share_0365,morning,low_share,0,large_time_period_negative_0365,should_not_be_time_period_task
user_000349,大样本非固定时段_low_count_0366,afternoon,low_count,0,large_time_period_negative_0366,should_not_be_time_period_task
user_001887,大样本非固定时段_low_active_days_0367,evening,low_active_days,0,large_time_period_negative_0367,should_not_be_time_period_task
user_001931,大样本非固定时段_low_share_0368,early_morning,low_share,0,large_time_period_negative_0368,should_not_be_time_period_task
user_000788,大样本非固定时段_low_count_0369,morning,low_count,0,large_time_period_negative_0369,should_not_be_time_period_task
user_000050,大样本非固定时段_low_active_days_0370,afternoon,low_active_days,0,large_time_period_negative_0370,should_not_be_time_period_task
user_001293,大样本非固定时段_low_share_0371,evening,low_share,0,large_time_period_negative_0371,should_not_be_time_period_task
user_000315,大样本非固定时段_low_count_0372,early_morning,low_count,0,large_time_period_negative_0372,should_not_be_time_period_task
user_001841,大样本非固定时段_low_active_days_0373,morning,low_active_days,0,large_time_period_negative_0373,should_not_be_time_period_task
user_001990,大样本非固定时段_low_share_0374,afternoon,low_share,0,large_time_period_negative_0374,should_not_be_time_period_task
user_001202,大样本非固定时段_low_count_0375,evening,low_count,0,large_time_period_negative_0375,should_not_be_time_period_task
user_001632,大样本非固定时段_low_active_days_0376,early_morning,low_active_days,0,large_time_period_negative_0376,should_not_be_time_period_task
user_001906,大样本非固定时段_low_share_0377,morning,low_share,0,large_time_period_negative_0377,should_not_be_time_period_task
user_001569,大样本非固定时段_low_count_0378,afternoon,low_count,0,large_time_period_negative_0378,should_not_be_time_period_task
user_001336,大样本非固定时段_low_active_days_0379,evening,low_active_days,0,large_time_period_negative_0379,should_not_be_time_period_task
user_000678,大样本非固定时段_low_share_0380,early_morning,low_share,0,large_time_period_negative_0380,should_not_be_time_period_task
user_001769,大样本非固定时段_low_count_0381,morning,low_count,0,large_time_period_negative_0381,should_not_be_time_period_task
user_000657,大样本非固定时段_low_active_days_0382,afternoon,low_active_days,0,large_time_period_negative_0382,should_not_be_time_period_task
user_001394,大样本非固定时段_low_share_0383,evening,low_share,0,large_time_period_negative_0383,should_not_be_time_period_task
user_001839,大样本非固定时段_low_count_0384,early_morning,low_count,0,large_time_period_negative_0384,should_not_be_time_period_task
user_000467,大样本非固定时段_low_active_days_0385,morning,low_active_days,0,large_time_period_negative_0385,should_not_be_time_period_task
user_000611,大样本非固定时段_low_share_0386,afternoon,low_share,0,large_time_period_negative_0386,should_not_be_time_period_task
user_000725,大样本非固定时段_low_count_0387,evening,low_count,0,large_time_period_negative_0387,should_not_be_time_period_task
user_000652,大样本非固定时段_low_active_days_0388,early_morning,low_active_days,0,large_time_period_negative_0388,should_not_be_time_period_task
user_001714,大样本非固定时段_low_share_0389,morning,low_share,0,large_time_period_negative_0389,should_not_be_time_period_task
user_000253,大样本非固定时段_low_count_0390,afternoon,low_count,0,large_time_period_negative_0390,should_not_be_time_period_task
user_000646,大样本非固定时段_low_active_days_0391,evening,low_active_days,0,large_time_period_negative_0391,should_not_be_time_period_task
user_000979,大样本非固定时段_low_share_0392,early_morning,low_share,0,large_time_period_negative_0392,should_not_be_time_period_task
user_001718,大样本非固定时段_low_count_0393,morning,low_count,0,large_time_period_negative_0393,should_not_be_time_period_task
user_000230,大样本非固定时段_low_active_days_0394,afternoon,low_active_days,0,large_time_period_negative_0394,should_not_be_time_period_task
user_001379,大样本非固定时段_low_share_0395,evening,low_share,0,large_time_period_negative_0395,should_not_be_time_period_task
user_000710,大样本非固定时段_low_count_0396,early_morning,low_count,0,large_time_period_negative_0396,should_not_be_time_period_task
user_000500,大样本非固定时段_low_active_days_0397,morning,low_active_days,0,large_time_period_negative_0397,should_not_be_time_period_task
user_000443,大样本非固定时段_low_share_0398,afternoon,low_share,0,large_time_period_negative_0398,should_not_be_time_period_task
user_001279,大样本非固定时段_low_count_0399,evening,low_count,0,large_time_period_negative_0399,should_not_be_time_period_task
user_000889,大样本非固定时段_low_active_days_0400,early_morning,low_active_days,0,large_time_period_negative_0400,should_not_be_time_period_task
user_000514,大样本非固定时段_low_share_0401,morning,low_share,0,large_time_period_negative_0401,should_not_be_time_period_task
user_000785,大样本非固定时段_low_count_0402,afternoon,low_count,0,large_time_period_negative_0402,should_not_be_time_period_task
user_001780,大样本非固定时段_low_active_days_0403,evening,low_active_days,0,large_time_period_negative_0403,should_not_be_time_period_task
user_000456,大样本非固定时段_low_share_0404,early_morning,low_share,0,large_time_period_negative_0404,should_not_be_time_period_task
user_000693,大样本非固定时段_low_count_0405,morning,low_count,0,large_time_period_negative_0405,should_not_be_time_period_task
user_000045,大样本非固定时段_low_active_days_0406,afternoon,low_active_days,0,large_time_period_negative_0406,should_not_be_time_period_task
user_000082,大样本非固定时段_low_share_0407,evening,low_share,0,large_time_period_negative_0407,should_not_be_time_period_task
user_000430,大样本非固定时段_low_count_0408,early_morning,low_count,0,large_time_period_negative_0408,should_not_be_time_period_task
user_001622,大样本非固定时段_low_active_days_0409,morning,low_active_days,0,large_time_period_negative_0409,should_not_be_time_period_task
user_001943,大样本非固定时段_low_share_0410,afternoon,low_share,0,large_time_period_negative_0410,should_not_be_time_period_task
user_000501,大样本非固定时段_low_count_0411,evening,low_count,0,large_time_period_negative_0411,should_not_be_time_period_task
user_000455,大样本非固定时段_low_active_days_0412,early_morning,low_active_days,0,large_time_period_negative_0412,should_not_be_time_period_task
user_001985,大样本非固定时段_low_share_0413,morning,low_share,0,large_time_period_negative_0413,should_not_be_time_period_task
user_000973,大样本非固定时段_low_count_0414,afternoon,low_count,0,large_time_period_negative_0414,should_not_be_time_period_task
user_001000,大样本非固定时段_low_active_days_0415,evening,low_active_days,0,large_time_period_negative_0415,should_not_be_time_period_task
user_000004,大样本非固定时段_low_share_0416,early_morning,low_share,0,large_time_period_negative_0416,should_not_be_time_period_task
user_000487,大样本非固定时段_low_count_0417,morning,low_count,0,large_time_period_negative_0417,should_not_be_time_period_task
user_001425,大样本非固定时段_low_active_days_0418,afternoon,low_active_days,0,large_time_period_negative_0418,should_not_be_time_period_task
user_000756,大样本非固定时段_low_share_0419,evening,low_share,0,large_time_period_negative_0419,should_not_be_time_period_task
user_000010,大样本非固定时段_low_count_0420,early_morning,low_count,0,large_time_period_negative_0420,should_not_be_time_period_task
user_001792,大样本非固定时段_low_active_days_0421,morning,low_active_days,0,large_time_period_negative_0421,should_not_be_time_period_task
user_000092,大样本非固定时段_low_share_0422,afternoon,low_share,0,large_time_period_negative_0422,should_not_be_time_period_task
user_001764,大样本非固定时段_low_count_0423,evening,low_count,0,large_time_period_negative_0423,should_not_be_time_period_task
user_000620,大样本非固定时段_low_active_days_0424,early_morning,low_active_days,0,large_time_period_negative_0424,should_not_be_time_period_task
user_000186,大样本非固定时段_low_share_0425,morning,low_share,0,large_time_period_negative_0425,should_not_be_time_period_task
user_001454,大样本非固定时段_low_count_0426,afternoon,low_count,0,large_time_period_negative_0426,should_not_be_time_period_task
user_001518,大样本非固定时段_low_active_days_0427,evening,low_active_days,0,large_time_period_negative_0427,should_not_be_time_period_task
user_000119,大样本非固定时段_low_share_0428,early_morning,low_share,0,large_time_period_negative_0428,should_not_be_time_period_task
user_000816,大样本非固定时段_low_count_0429,morning,low_count,0,large_time_period_negative_0429,should_not_be_time_period_task
user_000040,大样本非固定时段_low_active_days_0430,afternoon,low_active_days,0,large_time_period_negative_0430,should_not_be_time_period_task
user_001993,大样本非固定时段_low_share_0431,evening,low_share,0,large_time_period_negative_0431,should_not_be_time_period_task
user_000276,大样本非固定时段_low_count_0432,early_morning,low_count,0,large_time_period_negative_0432,should_not_be_time_period_task
user_000368,大样本非固定时段_low_active_days_0433,morning,low_active_days,0,large_time_period_negative_0433,should_not_be_time_period_task
user_001551,大样本非固定时段_low_share_0434,afternoon,low_share,0,large_time_period_negative_0434,should_not_be_time_period_task
user_000365,大样本非固定时段_low_count_0435,evening,low_count,0,large_time_period_negative_0435,should_not_be_time_period_task
user_000421,大样本非固定时段_low_active_days_0436,early_morning,low_active_days,0,large_time_period_negative_0436,should_not_be_time_period_task
user_001151,大样本非固定时段_low_share_0437,morning,low_share,0,large_time_period_negative_0437,should_not_be_time_period_task
user_000629,大样本非固定时段_low_count_0438,afternoon,low_count,0,large_time_period_negative_0438,should_not_be_time_period_task
user_001301,大样本非固定时段_low_active_days_0439,evening,low_active_days,0,large_time_period_negative_0439,should_not_be_time_period_task
user_001722,大样本非固定时段_low_share_0440,early_morning,low_share,0,large_time_period_negative_0440,should_not_be_time_period_task
user_000608,大样本非固定时段_low_count_0441,morning,low_count,0,large_time_period_negative_0441,should_not_be_time_period_task
user_001197,大样本非固定时段_low_active_days_0442,afternoon,low_active_days,0,large_time_period_negative_0442,should_not_be_time_period_task
user_001620,大样本非固定时段_low_share_0443,evening,low_share,0,large_time_period_negative_0443,should_not_be_time_period_task
user_001777,大样本非固定时段_low_count_0444,early_morning,low_count,0,large_time_period_negative_0444,should_not_be_time_period_task
user_000530,大样本非固定时段_low_active_days_0445,morning,low_active_days,0,large_time_period_negative_0445,should_not_be_time_period_task
user_001107,大样本非固定时段_low_share_0446,afternoon,low_share,0,large_time_period_negative_0446,should_not_be_time_period_task
user_000587,大样本非固定时段_low_count_0447,evening,low_count,0,large_time_period_negative_0447,should_not_be_time_period_task
user_001108,大样本非固定时段_low_active_days_0448,early_morning,low_active_days,0,large_time_period_negative_0448,should_not_be_time_period_task
user_000089,大样本非固定时段_low_share_0449,morning,low_share,0,large_time_period_negative_0449,should_not_be_time_period_task
user_001835,大样本非固定时段_low_count_0450,afternoon,low_count,0,large_time_period_negative_0450,should_not_be_time_period_task
user_000065,大样本非固定时段_low_active_days_0451,evening,low_active_days,0,large_time_period_negative_0451,should_not_be_time_period_task
user_001036,大样本非固定时段_low_share_0452,early_morning,low_share,0,large_time_period_negative_0452,should_not_be_time_period_task
user_001132,大样本非固定时段_low_count_0453,morning,low_count,0,large_time_period_negative_0453,should_not_be_time_period_task
user_001595,大样本非固定时段_low_active_days_0454,afternoon,low_active_days,0,large_time_period_negative_0454,should_not_be_time_period_task
user_000200,大样本非固定时段_low_share_0455,evening,low_share,0,large_time_period_negative_0455,should_not_be_time_period_task
user_000811,大样本非固定时段_low_count_0456,early_morning,low_count,0,large_time_period_negative_0456,should_not_be_time_period_task
user_000151,大样本非固定时段_low_active_days_0457,morning,low_active_days,0,large_time_period_negative_0457,should_not_be_time_period_task
user_001896,大样本非固定时段_low_share_0458,afternoon,low_share,0,large_time_period_negative_0458,should_not_be_time_period_task
user_000006,大样本非固定时段_low_count_0459,evening,low_count,0,large_time_period_negative_0459,should_not_be_time_period_task
user_001316,大样本非固定时段_low_active_days_0460,early_morning,low_active_days,0,large_time_period_negative_0460,should_not_be_time_period_task
user_001466,大样本非固定时段_low_share_0461,morning,low_share,0,large_time_period_negative_0461,should_not_be_time_period_task
user_000704,大样本非固定时段_low_count_0462,afternoon,low_count,0,large_time_period_negative_0462,should_not_be_time_period_task
user_001909,大样本非固定时段_low_active_days_0463,evening,low_active_days,0,large_time_period_negative_0463,should_not_be_time_period_task
user_001076,大样本非固定时段_low_share_0464,early_morning,low_share,0,large_time_period_negative_0464,should_not_be_time_period_task
user_000386,大样本非固定时段_low_count_0465,morning,low_count,0,large_time_period_negative_0465,should_not_be_time_period_task
user_000950,大样本非固定时段_low_active_days_0466,afternoon,low_active_days,0,large_time_period_negative_0466,should_not_be_time_period_task
user_001804,大样本非固定时段_low_share_0467,evening,low_share,0,large_time_period_negative_0467,should_not_be_time_period_task
user_000011,大样本非固定时段_low_count_0468,early_morning,low_count,0,large_time_period_negative_0468,should_not_be_time_period_task
user_001345,大样本非固定时段_low_active_days_0469,morning,low_active_days,0,large_time_period_negative_0469,should_not_be_time_period_task
user_001737,大样本非固定时段_low_share_0470,afternoon,low_share,0,large_time_period_negative_0470,should_not_be_time_period_task
user_001377,大样本非固定时段_low_count_0471,evening,low_count,0,large_time_period_negative_0471,should_not_be_time_period_task
user_000255,大样本非固定时段_low_active_days_0472,early_morning,low_active_days,0,large_time_period_negative_0472,should_not_be_time_period_task
user_000772,大样本非固定时段_low_share_0473,morning,low_share,0,large_time_period_negative_0473,should_not_be_time_period_task
user_001382,大样本非固定时段_low_count_0474,afternoon,low_count,0,large_time_period_negative_0474,should_not_be_time_period_task
user_000123,大样本非固定时段_low_active_days_0475,evening,low_active_days,0,large_time_period_negative_0475,should_not_be_time_period_task
user_000696,大样本非固定时段_low_share_0476,early_morning,low_share,0,large_time_period_negative_0476,should_not_be_time_period_task
user_000444,大样本非固定时段_low_count_0477,morning,low_count,0,large_time_period_negative_0477,should_not_be_time_period_task
user_001597,大样本非固定时段_low_active_days_0478,afternoon,low_active_days,0,large_time_period_negative_0478,should_not_be_time_period_task
user_001575,大样本非固定时段_low_share_0479,evening,low_share,0,large_time_period_negative_0479,should_not_be_time_period_task
user_000764,大样本非固定时段_low_count_0480,early_morning,low_count,0,large_time_period_negative_0480,should_not_be_time_period_task
user_001175,大样本非固定时段_low_active_days_0481,morning,low_active_days,0,large_time_period_negative_0481,should_not_be_time_period_task
user_001794,大样本非固定时段_low_share_0482,afternoon,low_share,0,large_time_period_negative_0482,should_not_be_time_period_task
user_001267,大样本非固定时段_low_count_0483,evening,low_count,0,large_time_period_negative_0483,should_not_be_time_period_task
user_000525,大样本非固定时段_low_active_days_0484,early_morning,low_active_days,0,large_time_period_negative_0484,should_not_be_time_period_task
user_001047,大样本非固定时段_low_share_0485,morning,low_share,0,large_time_period_negative_0485,should_not_be_time_period_task
user_000247,大样本非固定时段_low_count_0486,afternoon,low_count,0,large_time_period_negative_0486,should_not_be_time_period_task
user_001919,大样本非固定时段_low_active_days_0487,evening,low_active_days,0,large_time_period_negative_0487,should_not_be_time_period_task
user_000174,大样本非固定时段_low_share_0488,early_morning,low_share,0,large_time_period_negative_0488,should_not_be_time_period_task
user_000251,大样本非固定时段_low_count_0489,morning,low_count,0,large_time_period_negative_0489,should_not_be_time_period_task
user_001725,大样本非固定时段_low_active_days_0490,afternoon,low_active_days,0,large_time_period_negative_0490,should_not_be_time_period_task
user_000261,大样本非固定时段_low_share_0491,evening,low_share,0,large_time_period_negative_0491,should_not_be_time_period_task
user_000329,大样本非固定时段_low_count_0492,early_morning,low_count,0,large_time_period_negative_0492,should_not_be_time_period_task
user_001482,大样本非固定时段_low_active_days_0493,morning,low_active_days,0,large_time_period_negative_0493,should_not_be_time_period_task
